Testing download, to see how recv_wnd is affected.

[10511.708367] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.708398] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.709262] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.709292] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.711954] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.711986] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.711999] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.712016] TCPLog: in_ack_event - cwnd=10, recv_wnd=1382, snd_wnd=45
[10511.713085] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.715036] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.715075] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.716331] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.716374] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.716621] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.717604] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.717965] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.718006] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.720442] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.720483] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.720509] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.720522] TCPLog: in_ack_event - cwnd=10, recv_wnd=1378, snd_wnd=45
[10511.721550] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.721582] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.721753] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.724170] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.725282] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.725314] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.725327] TCPLog: in_ack_event - cwnd=10, recv_wnd=1385, snd_wnd=45
[10511.726288] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.726320] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.728914] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.728970] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.728984] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.729949] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.730334] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.731373] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.731405] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.732094] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.733067] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.733097] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.733912] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.733942] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.736658] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.736688] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.736708] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.738013] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.738042] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.739180] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.739209] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.739625] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.740236] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.740462] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.741117] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.741672] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.742750] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.742784] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.743534] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.744710] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.744739] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.744752] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.745540] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.745568] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.746449] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.749146] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.749187] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.749212] TCPLog: in_ack_event - cwnd=10, recv_wnd=1382, snd_wnd=45
[10511.749225] TCPLog: in_ack_event - cwnd=10, recv_wnd=1377, snd_wnd=45
[10511.751666] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.751707] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.752756] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.753350] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.753391] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.753856] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.754556] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.754600] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.756674] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.756720] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.757904] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.757947] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.757961] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.757980] TCPLog: in_ack_event - cwnd=10, recv_wnd=1381, snd_wnd=45
[10511.759102] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.759883] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.760913] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.761292] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.761976] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.761985] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.761990] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.764816] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.764861] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.766502] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.767888] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.767933] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.767970] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.767983] TCPLog: in_ack_event - cwnd=10, recv_wnd=1379, snd_wnd=45
[10511.768674] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.769700] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.769745] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.770596] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.770640] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.770654] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.770810] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.773131] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.773160] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.774309] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.774338] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.775571] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.775601] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.775877] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.775907] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.776612] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.777271] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.779587] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.779617] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.779630] TCPLog: in_ack_event - cwnd=10, recv_wnd=1385, snd_wnd=45
[10511.779650] TCPLog: in_ack_event - cwnd=10, recv_wnd=1380, snd_wnd=45
[10511.782144] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.782175] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.783143] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.785603] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.785632] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.786730] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.786760] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.786783] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.786796] TCPLog: in_ack_event - cwnd=10, recv_wnd=1379, snd_wnd=45
[10511.789497] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.789532] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.789559] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.789572] TCPLog: in_ack_event - cwnd=10, recv_wnd=1385, snd_wnd=45
[10511.789585] TCPLog: in_ack_event - cwnd=10, recv_wnd=1380, snd_wnd=45
[10511.790759] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.790791] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.791117] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.791875] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.791904] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.794611] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.794643] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.794666] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.794679] TCPLog: in_ack_event - cwnd=10, recv_wnd=1379, snd_wnd=45
[10511.795592] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.795624] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.795851] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.796816] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.796848] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.797847] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.797878] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.798589] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.798620] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.802202] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.802979] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.803025] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.803460] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.803492] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.804352] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.804383] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.804765] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.806581] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.807513] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.807557] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.808082] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.809687] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.809730] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.809745] TCPLog: in_ack_event - cwnd=10, recv_wnd=1385, snd_wnd=45
[10511.810476] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.810520] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.811600] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.812631] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.812675] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.812693] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.813735] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.813779] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.814872] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.815492] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.815544] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.815558] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.816521] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.819175] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.819207] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.819224] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.820421] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.820466] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.821424] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.821468] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.821539] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.822478] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.822510] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.823432] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.823468] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.824511] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.824554] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.825883] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.825926] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.826840] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.827780] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.827819] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.827850] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.828558] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.829897] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.830934] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.830981] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.830995] TCPLog: in_ack_event - cwnd=10, recv_wnd=1385, snd_wnd=45
[10511.831658] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.831700] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.832857] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.832897] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.832916] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.833880] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.835159] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.835521] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.836175] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.836846] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.839601] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.839644] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.839658] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.839677] TCPLog: in_ack_event - cwnd=10, recv_wnd=1381, snd_wnd=45
[10511.840725] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.840766] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.840795] TCPLog: in_ack_event - cwnd=10, recv_wnd=1382, snd_wnd=45
[10511.841382] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.842093] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.844401] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.844433] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.845503] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.845546] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.845560] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.846236] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.846890] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.846936] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.847960] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.847991] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.848728] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.849867] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.849910] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.850757] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.853373] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.855835] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.855875] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.855898] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.856978] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.857007] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.857853] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.858494] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.860978] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.861009] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.862138] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.862169] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.862187] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.863139] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.863169] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.863187] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.864512] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.864523] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.864529] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.864541] TCPLog: in_ack_event - cwnd=10, recv_wnd=1383, snd_wnd=45
[10511.865320] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.865351] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.866800] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.866847] TCPLog: in_ack_event - cwnd=10, recv_wnd=1390, snd_wnd=45
[10511.867642] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.867673] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.870147] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.870179] TCPLog: in_ack_event - cwnd=10, recv_wnd=1387, snd_wnd=45
[10511.872413] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.873467] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.873597] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.874304] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.876925] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.876955] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.876969] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.876992] TCPLog: in_ack_event - cwnd=10, recv_wnd=1381, snd_wnd=45
[10511.878187] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.879507] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.879538] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.880633] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.880662] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.880693] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.881034] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.881056] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.881630] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.881644] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.882372] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.882654] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.882683] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.883604] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.883633] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.886682] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.886722] TCPLog: in_ack_event - cwnd=10, recv_wnd=1389, snd_wnd=45
[10511.886758] TCPLog: in_ack_event - cwnd=10, recv_wnd=1384, snd_wnd=45
[10511.886771] TCPLog: in_ack_event - cwnd=10, recv_wnd=1379, snd_wnd=45
[10511.888493] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.888532] TCPLog: in_ack_event - cwnd=10, recv_wnd=1391, snd_wnd=45
[10511.888562] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.888577] TCPLog: in_ack_event - cwnd=10, recv_wnd=1386, snd_wnd=45
[10511.889669] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.889708] TCPLog: in_ack_event - cwnd=10, recv_wnd=1388, snd_wnd=45
[10511.889976] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.891988] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.893238] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.893408] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.894068] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.894880] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.895988] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
[10511.896950] TCPLog: in_ack_event - cwnd=10, recv_wnd=1392, snd_wnd=45
